,size,color,shape,target,concept
9118,0,0,2,1,0
9119,1,0,0,0,0
9120,0,0,1,1,0
9121,1,1,2,0,0
9122,0,0,1,1,0
9123,1,2,2,0,0
9124,0,0,0,1,0
9125,2,1,1,0,0
9126,0,0,0,1,0
9127,1,2,1,0,0
9128,0,0,2,1,0
9129,2,1,1,0,0
9130,0,0,2,1,0
9131,2,2,2,0,0
9132,0,0,2,1,0
9133,1,2,2,0,0
9134,0,0,0,1,0
9135,1,1,1,0,0
9136,0,0,2,1,0
9137,2,2,2,0,0
9138,0,0,1,1,0
9139,2,1,2,0,0
9140,0,0,2,1,0
9141,1,1,2,0,0
9142,0,0,1,1,0
9143,2,0,2,0,0
9144,0,0,0,1,0
9145,2,1,1,0,0
9146,0,0,0,1,0
9147,0,1,1,0,0
9148,0,0,2,1,0
9149,0,1,0,0,0
9150,0,0,2,1,0
9151,2,1,0,0,0
9152,0,0,1,1,0
9153,1,1,0,0,0
9154,0,0,1,1,0
9155,0,2,1,0,0
9156,0,0,1,1,0
9157,2,2,2,0,0
9158,0,0,0,1,0
9159,2,2,0,0,0
9160,0,0,0,1,0
9161,1,2,0,0,0
9162,0,0,2,1,0
9163,2,0,0,0,0
9164,0,0,1,1,0
9165,1,1,0,0,0
9166,0,0,0,1,0
9167,0,1,1,0,0
9168,0,0,2,1,0
9169,1,0,1,0,0
9170,0,0,1,1,0
9171,1,1,1,0,0
9172,0,0,0,1,0
9173,0,1,0,0,0
9174,0,0,0,1,0
9175,0,2,1,0,0
9176,0,0,1,1,0
9177,2,2,2,0,0
9178,0,0,1,1,0
9179,2,0,0,0,0
9180,0,0,2,1,0
9181,0,1,2,0,0
9182,0,0,2,1,0
9183,1,1,2,0,0
9184,0,0,1,1,0
9185,2,1,2,0,0
9186,0,0,1,1,0
9187,1,0,2,0,0
9188,0,0,0,1,0
9189,1,2,0,0,0
9190,0,0,2,1,0
9191,0,1,2,0,0
9192,0,0,0,1,0
9193,1,2,1,0,0
9194,0,0,2,1,0
9195,1,0,0,0,0
9196,0,0,0,1,0
9197,0,2,2,0,0
9198,0,0,1,1,0
9199,2,2,1,0,0
9200,0,0,1,1,0
9201,2,0,1,0,0
9202,0,0,0,1,0
9203,1,0,0,0,0
9204,0,0,1,1,0
9205,1,1,0,0,0
9206,0,0,2,1,0
9207,2,2,1,0,0
9208,0,0,1,1,0
9209,2,1,2,0,0
9210,0,0,2,1,0
9211,0,1,2,0,0
9212,0,0,2,1,0
9213,2,1,0,0,0
9214,0,0,0,1,0
9215,0,1,2,0,0
9216,0,0,0,1,0
9217,1,2,1,0,0
9218,0,0,0,1,0
9219,2,1,1,0,0
9220,0,0,0,1,0
9221,2,2,2,0,0
9222,0,0,0,1,0
9223,2,1,1,0,0
9224,0,0,0,1,0
9225,2,1,2,0,0
9226,0,0,1,1,0
9227,1,2,1,0,0
9228,0,0,2,1,0
9229,1,0,0,0,0
9230,0,0,2,1,0
9231,2,2,2,0,0
9232,0,0,1,1,0
9233,0,2,2,0,0
9234,0,0,1,1,0
9235,0,2,1,0,0
9236,0,0,2,1,0
9237,0,1,2,0,0
9238,0,0,2,1,0
9239,0,1,1,0,0
9240,0,0,2,1,0
9241,2,1,1,0,0
9242,0,0,0,1,0
9243,0,2,0,0,0
9244,0,0,0,1,0
9245,0,1,1,0,0
9246,0,0,2,1,0
9247,0,1,1,0,0
9248,0,0,0,1,0
9249,1,2,1,0,0
9250,0,0,0,1,0
9251,1,2,0,0,0
9252,0,0,1,1,0
9253,1,1,2,0,0
9254,0,0,0,1,0
9255,1,1,0,0,0
9256,0,0,1,1,0
9257,1,2,0,0,0
9258,0,0,1,1,0
9259,1,0,0,0,0
9260,0,0,2,1,0
9261,0,2,2,0,0
9262,0,0,0,1,0
9263,1,0,0,0,0
9264,0,0,0,1,0
9265,0,2,1,0,0
9266,0,0,1,1,0
9267,1,2,0,0,0
9268,0,0,0,1,0
9269,0,1,0,0,0
9270,0,0,1,1,0
9271,0,1,0,0,0
9272,0,0,1,1,0
9273,1,2,0,0,0
9274,0,0,2,1,0
9275,0,1,2,0,0
9276,0,0,2,1,0
9277,0,1,2,0,0
9278,0,0,2,1,0
9279,0,2,1,0,0
9280,0,0,1,1,0
9281,1,1,1,0,0
9282,0,0,0,1,0
9283,0,1,2,0,0
9284,0,0,2,1,0
9285,1,2,1,0,0
9286,0,0,2,1,0
9287,1,2,1,0,0
9288,0,0,1,1,0
9289,0,1,1,0,0
9290,0,0,0,1,0
9291,2,1,1,0,0
9292,0,0,0,1,0
9293,1,1,0,0,0
9294,0,0,2,1,0
9295,2,2,0,0,0
9296,0,0,0,1,0
9297,0,1,1,0,0
9298,0,0,0,1,0
9299,1,0,2,0,0
9300,0,0,2,1,0
9301,1,0,1,0,0
9302,0,0,2,1,0
9303,1,1,1,0,0
9304,0,0,0,1,0
9305,0,1,1,0,0
9306,0,0,0,1,0
9307,1,0,1,0,0
9308,0,0,0,1,0
9309,1,0,2,0,0
9310,0,0,2,1,0
9311,1,2,0,0,0
9312,0,0,0,1,0
9313,0,2,1,0,0
9314,0,0,1,1,0
9315,2,0,2,0,0
9316,0,0,1,1,0
9317,1,2,0,0,0
9318,0,0,0,1,0
9319,0,2,2,0,0
9320,0,0,0,1,0
9321,2,2,0,0,0
9322,0,0,0,1,0
9323,1,0,1,0,0
9324,0,0,1,1,0
9325,2,0,2,0,0
9326,0,0,1,1,0
9327,2,0,0,0,0
9328,0,0,2,1,0
9329,0,1,2,0,0
9330,0,0,2,1,0
9331,0,2,0,0,0
9332,0,0,0,1,0
9333,0,1,1,0,0
9334,0,0,2,1,0
9335,2,2,0,0,0
9336,0,0,2,1,0
9337,2,1,0,0,0
9338,0,0,1,1,0
9339,0,1,2,0,0
9340,0,0,1,1,0
9341,1,0,0,0,0
9342,0,0,1,1,0
9343,2,0,0,0,0
9344,0,0,0,1,0
9345,1,1,1,0,0
9346,0,0,1,1,0
9347,1,0,0,0,0
9348,0,0,1,1,0
9349,2,0,1,0,0
9350,0,0,2,1,0
9351,1,2,0,0,0
9352,0,0,0,1,0
9353,2,2,1,0,0
9354,0,0,0,1,0
9355,0,1,1,0,0
9356,0,0,1,1,0
9357,2,1,1,0,0
9358,0,0,2,1,0
9359,2,0,0,0,0
9360,0,0,1,1,0
9361,2,2,1,0,0
9362,0,0,0,1,0
9363,0,1,2,0,0
9364,0,0,2,1,0
9365,2,1,1,0,0
9366,0,0,0,1,0
9367,2,0,0,0,0
9368,0,0,0,1,0
9369,1,0,1,0,0
9370,0,0,0,1,0
9371,1,2,0,0,0
9372,0,0,1,1,0
9373,1,1,1,0,0
9374,0,0,2,1,0
9375,0,1,2,0,0
9376,0,0,2,1,0
9377,0,1,2,0,0
9378,0,0,2,1,0
9379,0,2,0,0,0
9380,0,0,2,1,0
9381,2,2,2,0,0
9382,0,0,1,1,0
9383,2,0,2,0,0
9384,0,0,1,1,0
9385,1,0,0,0,0
9386,0,0,2,1,0
9387,2,1,2,0,0
9388,0,0,1,1,0
9389,2,0,0,0,0
9390,0,0,0,1,0
9391,1,2,1,0,0
9392,0,0,0,1,0
9393,2,0,0,0,0
9394,0,0,0,1,0
9395,0,1,0,0,0
9396,0,0,2,1,0
9397,2,1,2,0,0
9398,0,0,2,1,0
9399,1,1,2,0,0
9400,0,0,2,1,0
9401,1,0,1,0,0
9402,0,0,0,1,0
9403,0,1,2,0,0
9404,0,0,1,1,0
9405,2,0,0,0,0
9406,0,0,2,1,0
9407,2,2,2,0,0
9408,0,0,1,1,0
9409,2,2,1,0,0
9410,0,0,0,1,0
9411,2,2,2,0,0
9412,0,0,2,1,0
9413,0,2,2,0,0
9414,0,0,0,1,0
9415,2,1,0,0,0
9416,0,0,1,1,0
9417,1,2,1,0,0
9418,0,0,0,1,0
9419,1,1,2,0,0
9420,0,0,2,1,0
9421,1,0,2,0,0
9422,0,0,1,1,0
9423,1,1,1,0,0
9424,0,0,1,1,0
9425,2,1,0,0,0
9426,0,0,2,1,0
9427,0,1,0,0,0
9428,0,0,1,1,0
9429,0,1,2,0,0
9430,0,0,2,1,0
9431,2,0,2,0,0
9432,0,0,1,1,0
9433,1,1,2,0,0
9434,0,0,0,1,0
9435,0,2,1,0,0
9436,0,0,0,1,0
9437,0,1,1,0,0
9438,0,0,1,1,0
9439,2,2,1,0,0
9440,0,0,1,1,0
9441,0,1,1,0,0
9442,0,0,1,1,0
9443,0,1,1,0,0
9444,0,0,1,1,0
9445,0,1,0,0,0
9446,0,0,0,1,0
9447,1,1,2,0,0
9448,0,0,0,1,0
9449,2,2,0,0,0
9450,0,0,1,1,0
9451,2,2,1,0,0
9452,0,0,2,1,0
9453,1,0,1,0,0
9454,0,0,2,1,0
9455,1,2,0,0,0
9456,0,0,2,1,0
9457,0,2,1,0,0
9458,0,0,0,1,0
9459,1,0,1,0,0
9460,0,0,2,1,0
9461,2,0,1,0,0
9462,0,0,0,1,0
9463,2,0,2,0,0
9464,0,0,0,1,0
9465,1,2,1,0,0
9466,0,0,1,1,0
9467,2,1,0,0,0
9468,0,0,2,1,0
9469,2,2,0,0,0
9470,0,0,2,1,0
9471,0,2,0,0,0
9472,0,0,2,1,0
9473,2,2,0,0,0
9474,0,0,2,1,0
9475,1,2,1,0,0
9476,0,0,1,1,0
9477,1,2,1,0,0
9478,0,0,0,1,0
9479,1,0,0,0,0
9480,0,0,1,1,0
9481,1,0,1,0,0
9482,0,0,0,1,0
9483,1,1,2,0,0
9484,0,0,1,1,0
9485,0,1,2,0,0
9486,0,0,1,1,0
9487,2,2,1,0,0
9488,0,0,2,1,0
9489,2,2,0,0,0
9490,0,0,1,1,0
9491,0,1,2,0,0
9492,0,0,1,1,0
9493,1,2,1,0,0
9494,0,0,1,1,0
9495,2,2,0,0,0
9496,0,0,1,1,0
9497,2,0,0,0,0
9498,0,0,2,1,0
9499,1,0,1,0,0
9500,0,0,1,1,0
9501,0,1,2,0,0
9502,0,0,1,1,0
9503,1,0,2,0,0
9504,0,0,2,1,0
9505,1,1,2,0,0
9506,0,0,2,1,0
9507,2,2,1,0,0
9508,0,0,0,1,0
9509,0,2,2,0,0
9510,0,0,1,1,0
9511,2,1,2,0,0
9512,0,0,1,1,0
9513,2,2,2,0,0
9514,0,0,0,1,0
9515,1,2,1,0,0
9516,0,0,1,1,0
9517,1,1,0,0,0
9518,0,0,2,1,0
9519,2,2,1,0,0
9520,0,0,1,1,0
9521,2,0,0,0,0
9522,0,0,0,1,0
9523,0,2,0,0,0
9524,0,0,1,1,0
9525,1,2,0,0,0
9526,0,0,2,1,0
9527,2,0,1,0,0
9528,0,0,2,1,0
9529,0,2,0,0,0
9530,0,0,2,1,0
9531,0,2,1,0,0
9532,0,0,1,1,0
9533,2,1,1,0,0
9534,0,0,1,1,0
9535,2,1,0,0,0
9536,0,0,1,1,0
9537,1,2,2,0,0
9538,0,0,0,1,0
9539,1,1,0,0,0
9540,0,0,1,1,0
9541,1,1,0,0,0
9542,0,0,2,1,0
9543,2,1,2,0,0
9544,0,0,1,1,0
9545,1,2,2,0,0
9546,0,0,2,1,0
9547,2,2,2,0,0
9548,0,0,0,1,0
9549,0,1,1,0,0
9550,0,0,2,1,0
9551,2,2,2,0,0
9552,0,0,0,1,0
9553,2,1,0,0,0
9554,0,0,2,1,0
9555,0,1,0,0,0
9556,0,0,0,1,0
9557,2,0,2,0,0
9558,0,0,2,1,0
9559,1,2,0,0,0
9560,0,0,2,1,0
9561,1,0,1,0,0
9562,0,0,2,1,0
9563,0,2,2,0,0
9564,0,0,0,1,0
9565,1,2,1,0,0
9566,0,0,1,1,0
9567,2,0,1,0,0
9568,0,0,0,1,0
9569,2,0,2,0,0
9570,0,0,0,1,0
9571,1,0,2,0,0
9572,0,0,0,1,0
9573,1,2,0,0,0
9574,0,0,2,1,0
9575,0,1,2,0,0
9576,0,0,0,1,0
9577,1,1,2,0,0
9578,0,0,0,1,0
9579,0,2,0,0,0
9580,0,0,2,1,0
9581,1,2,2,0,0
9582,0,0,0,1,0
9583,2,0,2,0,0
9584,0,0,1,1,0
9585,2,2,1,0,0
9586,0,0,1,1,0
9587,0,2,0,0,0
9588,0,0,0,1,0
9589,1,2,2,0,0
9590,0,0,2,1,0
9591,1,2,1,0,0
9592,0,0,1,1,0
9593,0,2,0,0,0
9594,0,0,2,1,0
9595,1,2,1,0,0
9596,0,0,1,1,0
9597,0,2,0,0,0
9598,0,0,0,1,0
9599,1,1,0,0,0
9600,0,0,1,1,0
9601,2,1,2,0,0
9602,0,0,0,1,0
9603,2,1,2,0,0
9604,0,0,2,1,0
9605,0,2,1,0,0
9606,0,0,2,1,0
9607,2,0,2,0,0
9608,0,0,2,1,0
9609,2,1,2,0,0
9610,0,0,1,1,0
9611,1,1,1,0,0
9612,0,0,1,1,0
9613,0,1,0,0,0
9614,0,0,2,1,0
9615,2,1,2,0,0
9616,0,0,0,1,0
9617,0,2,0,0,0
9618,0,0,1,1,0
9619,1,2,1,0,0
9620,0,0,1,1,0
9621,2,0,1,0,0
9622,0,0,0,1,0
9623,0,1,1,0,0
9624,0,0,0,1,0
9625,2,2,2,0,0
9626,0,0,1,1,0
9627,1,0,1,0,0
9628,0,0,0,1,0
9629,1,2,0,0,0
9630,0,0,2,1,0
9631,2,2,2,0,0
9632,0,0,0,1,0
9633,2,2,1,0,0
9634,0,0,1,1,0
9635,1,0,1,0,0
9636,0,0,1,1,0
9637,1,0,1,0,0
9638,0,0,2,1,0
9639,1,1,0,0,0
9640,0,0,0,1,0
9641,1,2,0,0,0
9642,0,0,2,1,0
9643,0,1,1,0,0
9644,0,0,0,1,0
9645,2,1,0,0,0
9646,0,0,2,1,0
9647,1,1,2,0,0
9648,0,0,2,1,0
9649,1,1,0,0,0
9650,0,0,1,1,0
9651,0,1,1,0,0
9652,0,0,1,1,0
9653,0,1,2,0,0
9654,0,0,1,1,0
9655,0,2,0,0,0
9656,0,0,2,1,0
9657,2,1,0,0,0
9658,0,0,0,1,0
9659,1,1,1,0,0
9660,0,0,2,1,0
9661,1,2,0,0,0
9662,0,0,0,1,0
9663,2,2,0,0,0
9664,0,0,2,1,0
9665,1,1,2,0,0
9666,0,0,1,1,0
9667,2,1,2,0,0
9668,0,0,0,1,0
9669,1,0,1,0,0
9670,0,0,0,1,0
9671,1,2,1,0,0
9672,0,0,0,1,0
9673,1,1,0,0,0
9674,0,0,1,1,0
9675,2,0,0,0,0
9676,0,0,2,1,0
9677,2,0,2,0,0
9678,0,0,1,1,0
9679,1,2,1,0,0
9680,0,0,2,1,0
9681,2,1,0,0,0
9682,0,0,0,1,0
9683,1,1,0,0,0
9684,0,0,2,1,0
9685,1,2,1,0,0
9686,0,0,1,1,0
9687,1,2,0,0,0
9688,0,0,2,1,0
9689,0,1,2,0,0
9690,0,0,2,1,0
9691,2,2,2,0,0
9692,0,0,2,1,0
9693,0,2,1,0,0
9694,0,0,0,1,0
9695,1,1,0,0,0
9696,0,0,1,1,0
9697,2,1,2,0,0
9698,0,0,0,1,0
9699,0,2,1,0,0
9700,0,0,2,1,0
9701,0,1,1,0,0
9702,0,0,1,1,0
9703,0,1,2,0,0
9704,0,0,1,1,0
9705,1,2,1,0,0
9706,0,0,1,1,0
9707,1,2,2,0,0
9708,0,0,2,1,0
9709,2,1,2,0,0
9710,0,0,0,1,0
9711,1,2,2,0,0
9712,0,0,0,1,0
9713,2,1,0,0,0
9714,0,0,1,1,0
9715,1,2,2,0,0
9716,0,0,0,1,0
9717,0,2,1,0,0
9718,0,0,1,1,0
9719,2,2,2,0,0
9720,0,0,0,1,0
9721,1,0,2,0,0
9722,0,0,0,1,0
9723,1,1,0,0,0
9724,0,0,1,1,0
9725,1,1,2,0,0
9726,0,0,1,1,0
9727,1,0,2,0,0
9728,0,0,0,1,0
9729,0,1,1,0,0
9730,0,0,2,1,0
9731,0,1,1,0,0
9732,0,0,1,1,0
9733,1,1,0,0,0
9734,0,0,1,1,0
9735,0,2,1,0,0
9736,0,0,1,1,0
9737,1,1,0,0,0
9738,0,0,2,1,0
9739,2,0,2,0,0
9740,0,0,2,1,0
9741,1,2,0,0,0
9742,0,0,2,1,0
9743,0,1,1,0,0
9744,0,0,0,1,0
9745,0,2,1,0,0
9746,0,0,0,1,0
9747,1,1,0,0,0
9748,0,0,1,1,0
9749,2,2,1,0,0
9750,0,0,1,1,0
9751,1,1,0,0,0
9752,0,0,1,1,0
9753,1,2,1,0,0
9754,0,0,2,1,0
9755,1,2,2,0,0
9756,0,0,1,1,0
9757,2,1,2,0,0
9758,0,0,0,1,0
9759,1,1,1,0,0
9760,0,0,1,1,0
9761,2,2,2,0,0
9762,0,0,2,1,0
9763,0,2,2,0,0
9764,0,0,1,1,0
9765,2,2,1,0,0
9766,0,0,2,1,0
9767,1,2,1,0,0
9768,0,0,0,1,0
9769,1,1,1,0,0
9770,0,0,0,1,0
9771,2,2,0,0,0
9772,0,0,2,1,0
9773,1,2,1,0,0
9774,0,0,0,1,0
9775,2,2,0,0,0
9776,0,0,2,1,0
9777,1,0,2,0,0
9778,0,0,1,1,0
9779,2,2,1,0,0
9780,0,0,2,1,0
9781,1,2,1,0,0
9782,0,0,0,1,0
9783,2,0,2,0,0
9784,0,0,1,1,0
9785,1,0,2,0,0
9786,0,0,2,1,0
9787,1,1,0,0,0
9788,0,0,2,1,0
9789,2,2,2,0,0
9790,0,0,0,1,0
9791,2,2,1,0,0
9792,0,0,2,1,0
9793,2,2,2,0,0
9794,0,0,0,1,0
9795,2,1,0,0,0
9796,0,0,0,1,0
9797,2,0,1,0,0
9798,0,0,2,1,0
9799,0,2,1,0,0
9800,0,0,1,1,0
9801,2,0,2,0,0
9802,0,0,2,1,0
9803,1,1,2,0,0
9804,0,0,2,1,0
9805,0,1,2,0,0
9806,0,0,1,1,0
9807,2,2,0,0,0
9808,0,0,1,1,0
9809,2,1,0,0,0
9810,0,0,0,1,0
9811,0,1,1,0,0
9812,0,0,2,1,0
9813,1,2,1,0,0
9814,0,0,1,1,0
9815,2,1,1,0,0
9816,0,0,1,1,0
9817,2,1,0,0,0
9818,0,0,2,1,0
9819,1,1,2,0,0
9820,0,0,1,1,0
9821,0,2,1,0,0
9822,0,0,2,1,0
9823,1,2,2,0,0
9824,0,0,2,1,0
9825,2,1,2,0,0
9826,0,0,1,1,0
9827,2,0,1,0,0
9828,0,0,0,1,0
9829,1,2,2,0,0
9830,0,0,0,1,0
9831,2,2,2,0,0
9832,0,0,1,1,0
9833,1,2,1,0,0
9834,0,0,0,1,0
9835,1,1,0,0,0
9836,0,0,2,1,0
9837,2,0,1,0,0
9838,0,0,1,1,0
9839,2,0,0,0,0
9840,0,0,2,1,0
9841,0,1,1,0,0
9842,0,0,1,1,0
9843,2,1,0,0,0
9844,0,0,2,1,0
9845,1,0,1,0,0
9846,0,0,2,1,0
9847,0,1,2,0,0
9848,0,0,0,1,0
9849,2,1,1,0,0
9850,0,0,2,1,0
9851,0,1,2,0,0
9852,0,0,0,1,0
9853,2,1,2,0,0
9854,0,0,1,1,0
9855,2,1,0,0,0
9856,0,0,2,1,0
9857,0,2,2,0,0
9858,0,0,2,1,0
9859,2,1,0,0,0
9860,0,0,2,1,0
9861,1,0,2,0,0
9862,0,0,2,1,0
9863,0,2,1,0,0
9864,0,0,1,1,0
9865,2,0,1,0,0
9866,0,0,0,1,0
9867,0,2,1,0,0
9868,0,0,1,1,0
9869,1,0,1,0,0
9870,0,0,1,1,0
9871,1,1,2,0,0
9872,0,0,2,1,0
9873,2,1,2,0,0
9874,0,0,2,1,0
9875,2,1,0,0,0
9876,0,0,0,1,0
9877,1,0,0,0,0
9878,0,0,1,1,0
9879,1,0,2,0,0
9880,0,0,2,1,0
9881,2,0,1,0,0
9882,0,0,1,1,0
9883,2,1,1,0,0
9884,0,0,2,1,0
9885,2,0,0,0,0
9886,0,0,0,1,0
9887,1,1,0,0,0
9888,0,0,0,1,0
9889,0,1,0,0,0
9890,0,0,0,1,0
9891,0,2,1,0,0
9892,0,0,1,1,0
9893,2,2,0,0,0
9894,0,0,1,1,0
9895,1,1,2,0,0
9896,0,0,1,1,0
9897,1,1,1,0,0
9898,0,0,2,1,0
9899,1,2,2,0,0
9900,0,0,1,1,0
9901,1,2,2,0,0
9902,0,0,1,1,0
9903,1,0,0,0,0
9904,0,0,1,1,0
9905,1,2,0,0,0
9906,0,0,1,1,0
9907,2,0,2,0,0
9908,0,0,0,1,0
9909,1,0,2,0,0
9910,0,0,0,1,0
9911,1,2,0,0,0
9912,0,0,2,1,0
9913,0,1,2,0,0
9914,0,0,1,1,0
9915,2,0,2,0,0
9916,0,0,2,1,0
9917,0,2,1,0,0
9918,0,0,2,1,0
9919,1,0,0,0,0
9920,0,0,1,1,0
9921,0,2,2,0,0
9922,0,0,0,1,0
9923,0,1,1,0,0
9924,0,0,0,1,0
9925,0,2,1,0,0
9926,0,0,1,1,0
9927,1,2,2,0,0
9928,0,0,1,1,0
9929,2,2,0,0,0
9930,0,0,2,1,0
9931,0,1,1,0,0
9932,0,0,1,1,0
9933,2,1,0,0,0
9934,0,0,1,1,0
9935,2,1,1,0,0
9936,0,0,0,1,0
9937,2,1,2,0,0
9938,0,0,1,1,0
9939,0,1,0,0,0
9940,0,0,1,1,0
9941,2,2,1,0,0
9942,0,0,0,1,0
9943,0,1,1,0,0
9944,0,0,1,1,0
9945,1,0,1,0,0
9946,0,0,1,1,0
9947,0,2,1,0,0
9948,0,0,2,1,0
9949,0,1,2,0,0
9950,0,0,1,1,0
9951,2,2,2,0,0
9952,0,0,2,1,0
9953,0,2,2,0,0
9954,0,0,0,1,0
9955,0,2,2,0,0
9956,0,0,0,1,0
9957,2,0,2,0,0
9958,0,0,0,1,0
9959,1,0,0,0,0
9960,0,0,1,1,0
9961,1,0,1,0,0
9962,0,0,1,1,0
9963,0,1,2,0,0
9964,0,0,2,1,0
9965,2,1,1,0,0
9966,0,0,1,1,0
9967,2,0,0,0,0
9968,0,0,2,1,0
9969,1,1,2,0,0
9970,0,0,2,1,0
9971,1,1,1,0,0
9972,0,0,1,1,0
9973,1,1,1,0,0
9974,0,0,0,1,0
9975,2,1,0,0,0
9976,0,0,2,1,0
9977,0,2,1,0,0
9978,0,0,2,1,0
9979,2,0,0,0,0
9980,0,0,1,1,0
9981,1,1,2,0,0
9982,0,0,1,1,0
9983,1,1,2,0,0
9984,0,0,0,1,0
9985,2,2,2,0,0
9986,0,0,1,1,0
9987,0,1,0,0,0
9988,0,0,0,1,0
9989,1,1,0,0,0
9990,0,0,1,1,0
9991,1,2,1,0,0
9992,0,0,0,1,0
9993,1,1,1,0,0
9994,0,0,1,1,0
9995,2,2,0,0,0
9996,0,0,2,1,0
9997,2,1,2,0,0
9998,0,0,2,1,0
9999,1,2,1,0,0
10000,2,1,0,1,1
10001,2,1,2,0,1
10002,1,2,0,1,1
10003,1,1,2,0,1
10004,2,2,0,1,1
10005,2,0,2,0,1
10006,0,1,0,1,1
10007,1,0,2,0,1
10008,0,1,0,1,1
10009,0,0,2,0,1
10010,2,0,0,1,1
10011,0,1,1,0,1
10012,2,2,0,1,1
10013,1,1,2,0,1
10014,2,1,0,1,1
10015,1,0,2,0,1
10016,2,0,0,1,1
10017,2,1,2,0,1
10018,1,2,1,1,1
10019,0,0,1,0,1
10020,1,1,0,1,1
10021,1,0,2,0,1
10022,2,2,1,1,1
10023,0,1,2,0,1
10024,2,0,0,1,1
10025,0,0,2,0,1
10026,0,2,2,1,1
10027,2,0,2,0,1
10028,0,2,2,1,1
10029,0,0,2,0,1
10030,2,2,2,1,1
10031,2,0,2,0,1
10032,0,2,0,1,1
10033,1,0,1,0,1
10034,1,2,1,1,1
10035,2,0,1,0,1
10036,2,2,0,1,1
10037,0,0,1,0,1
10038,1,0,0,1,1
10039,1,1,2,0,1
10040,2,0,0,1,1
10041,2,1,2,0,1
10042,1,2,1,1,1
10043,2,0,1,0,1
10044,1,2,1,1,1
10045,0,0,1,0,1
10046,1,0,0,1,1
10047,0,0,1,0,1
10048,1,2,0,1,1
10049,0,1,2,0,1
10050,2,0,0,1,1
10051,1,0,2,0,1
10052,2,2,1,1,1
10053,0,0,2,0,1
10054,2,2,1,1,1
10055,2,0,2,0,1
10056,2,0,0,1,1
10057,1,0,1,0,1
10058,1,2,1,1,1
10059,0,1,2,0,1
10060,1,2,0,1,1
10061,1,1,2,0,1
10062,0,2,1,1,1
10063,0,0,2,0,1
10064,1,1,0,1,1
10065,2,0,2,0,1
10066,2,1,0,1,1
10067,2,1,1,0,1
10068,0,1,0,1,1
10069,0,1,2,0,1
10070,0,2,1,1,1
10071,1,1,1,0,1
10072,2,2,1,1,1
10073,2,1,1,0,1
10074,0,2,1,1,1
10075,2,1,2,0,1
10076,2,0,0,1,1
10077,0,1,2,0,1
10078,1,2,1,1,1
10079,1,1,1,0,1
10080,2,0,0,1,1
10081,2,0,1,0,1
10082,0,2,1,1,1
10083,1,0,2,0,1
10084,2,2,2,1,1
10085,2,1,2,0,1
10086,2,2,1,1,1
10087,1,1,2,0,1
10088,0,2,0,1,1
10089,2,1,1,0,1
10090,1,0,0,1,1
10091,1,0,2,0,1
10092,1,1,0,1,1
10093,0,1,1,0,1
10094,2,0,0,1,1
10095,0,1,2,0,1
10096,1,1,0,1,1
10097,1,0,2,0,1
10098,1,0,0,1,1
10099,1,0,2,0,1
10100,2,2,2,1,1
10101,1,1,1,0,1
10102,1,2,2,1,1
10103,2,0,1,0,1
10104,2,1,0,1,1
10105,1,1,2,0,1
10106,1,2,1,1,1
10107,2,1,2,0,1
10108,2,1,0,1,1
10109,0,0,2,0,1
10110,2,2,1,1,1
10111,0,0,1,0,1
10112,0,0,0,1,1
10113,0,0,1,0,1
10114,1,2,0,1,1
10115,0,1,1,0,1
10116,0,2,2,1,1
10117,2,1,1,0,1
10118,2,0,0,1,1
10119,2,0,1,0,1
10120,1,2,0,1,1
10121,1,0,1,0,1
10122,1,0,0,1,1
10123,2,0,1,0,1
10124,0,2,0,1,1
10125,0,1,1,0,1
10126,2,2,0,1,1
10127,2,1,2,0,1
10128,1,2,1,1,1
10129,0,0,1,0,1
10130,2,0,0,1,1
10131,1,0,2,0,1
10132,1,2,0,1,1
10133,2,1,1,0,1
10134,1,2,1,1,1
10135,2,0,1,0,1
10136,0,2,2,1,1
10137,1,0,1,0,1
10138,0,1,0,1,1
10139,2,1,2,0,1
10140,2,0,0,1,1
10141,0,1,2,0,1
10142,0,2,2,1,1
10143,2,1,2,0,1
10144,2,2,1,1,1
10145,1,0,2,0,1
10146,0,2,1,1,1
10147,1,1,2,0,1
10148,2,2,1,1,1
10149,1,1,2,0,1
10150,2,1,0,1,1
10151,0,0,1,0,1
10152,1,2,2,1,1
10153,1,0,1,0,1
10154,2,0,0,1,1
10155,1,0,2,0,1
10156,0,2,0,1,1
10157,1,0,1,0,1
10158,1,0,0,1,1
10159,1,1,1,0,1
10160,1,2,0,1,1
10161,0,0,2,0,1
10162,1,2,0,1,1
10163,1,0,1,0,1
10164,2,2,0,1,1
10165,1,0,2,0,1
10166,2,2,2,1,1
10167,0,1,1,0,1
10168,2,2,1,1,1
10169,0,0,2,0,1
10170,0,1,0,1,1
10171,2,1,1,0,1
10172,0,2,0,1,1
10173,1,1,1,0,1
10174,2,1,0,1,1
10175,2,0,1,0,1
10176,1,1,0,1,1
10177,0,0,1,0,1
10178,2,2,2,1,1
10179,1,0,2,0,1
10180,2,2,0,1,1
10181,0,1,2,0,1
10182,0,2,1,1,1
10183,1,0,2,0,1
10184,1,2,0,1,1
10185,0,0,2,0,1
10186,2,1,0,1,1
10187,1,1,1,0,1
10188,0,1,0,1,1
10189,2,0,2,0,1
10190,0,0,0,1,1
10191,0,1,2,0,1
10192,0,2,1,1,1
