,size,color,shape,target,concept
9121,0,1,2,0,0
9122,0,2,2,0,0
9123,1,0,1,0,0
9124,2,2,2,0,0
9125,1,0,1,0,0
9126,2,0,0,0,0
9127,1,0,1,0,0
9128,0,0,2,1,0
9129,0,0,2,1,0
9130,1,2,2,0,0
9131,2,1,1,0,0
9132,2,1,1,0,0
9133,2,1,0,0,0
9134,1,1,1,0,0
9135,1,1,2,0,0
9136,2,1,2,0,0
9137,1,0,1,0,0
9138,2,0,2,0,0
9139,0,0,0,1,0
9140,1,0,1,0,0
9141,0,2,2,0,0
9142,1,1,2,0,0
9143,2,2,2,0,0
9144,1,1,1,0,0
9145,2,0,2,0,0
9146,0,1,1,0,0
9147,2,0,0,0,0
9148,2,2,1,0,0
9149,2,0,2,0,0
9150,1,0,1,0,0
9151,0,2,0,0,0
9152,0,1,2,0,0
9153,0,0,1,1,0
9154,0,0,1,1,0
9155,1,2,1,0,0
9156,2,1,0,0,0
9157,2,2,0,0,0
9158,0,0,0,1,0
9159,2,0,0,0,0
9160,0,2,2,0,0
9161,2,0,1,0,0
9162,0,2,0,0,0
9163,2,2,1,0,0
9164,1,0,2,0,0
9165,1,2,1,0,0
9166,1,0,2,0,0
9167,1,1,2,0,0
9168,2,2,1,0,0
9169,0,0,0,1,0
9170,1,2,2,0,0
9171,1,1,0,0,0
9172,1,1,0,0,0
9173,0,2,1,0,0
9174,1,1,2,0,0
9175,0,1,2,0,0
9176,0,1,0,0,0
9177,0,0,1,1,0
9178,2,1,1,0,0
9179,0,2,1,0,0
9180,2,0,2,0,0
9181,1,2,1,0,0
9182,0,0,0,1,0
9183,0,1,2,0,0
9184,0,2,0,0,0
9185,1,2,1,0,0
9186,2,0,2,0,0
9187,1,1,1,0,0
9188,1,1,1,0,0
9189,1,1,0,0,0
9190,2,2,1,0,0
9191,2,1,0,0,0
9192,0,0,0,1,0
9193,2,0,1,0,0
9194,0,0,0,1,0
9195,1,1,0,0,0
9196,1,2,0,0,0
9197,2,0,2,0,0
9198,2,2,2,0,0
9199,1,2,2,0,0
9200,1,1,0,0,0
9201,0,1,0,0,0
9202,2,2,0,0,0
9203,0,1,1,0,0
9204,1,1,0,0,0
9205,1,2,2,0,0
9206,2,1,1,0,0
9207,0,2,1,0,0
9208,2,1,2,0,0
9209,1,2,1,0,0
9210,0,1,0,0,0
9211,1,1,1,0,0
9212,0,0,1,1,0
9213,0,0,0,1,0
9214,0,1,1,0,0
9215,2,1,0,0,0
9216,0,2,0,0,0
9217,1,2,1,0,0
9218,2,1,1,0,0
9219,2,2,0,0,0
9220,0,1,2,0,0
9221,2,1,1,0,0
9222,1,2,1,0,0
9223,0,1,2,0,0
9224,2,2,2,0,0
9225,1,1,2,0,0
9226,1,2,2,0,0
9227,2,1,1,0,0
9228,2,1,1,0,0
9229,1,1,1,0,0
9230,0,2,1,0,0
9231,1,0,0,0,0
9232,2,2,2,0,0
9233,0,0,1,1,0
9234,0,0,2,1,0
9235,1,2,0,0,0
9236,2,2,0,0,0
9237,2,0,0,0,0
9238,2,2,2,0,0
9239,2,2,0,0,0
9240,0,0,2,1,0
9241,2,0,0,0,0
9242,0,2,0,0,0
9243,2,1,0,0,0
9244,2,2,1,0,0
9245,2,2,0,0,0
9246,1,0,1,0,0
9247,2,1,0,0,0
9248,1,0,1,0,0
9249,2,1,0,0,0
9250,2,2,2,0,0
9251,1,2,2,0,0
9252,0,1,1,0,0
9253,0,2,0,0,0
9254,2,0,2,0,0
9255,1,1,2,0,0
9256,2,0,2,0,0
9257,1,1,2,0,0
9258,0,0,0,1,0
9259,2,1,0,0,0
9260,0,1,1,0,0
9261,1,1,2,0,0
9262,0,2,2,0,0
9263,0,2,1,0,0
9264,1,2,2,0,0
9265,2,1,0,0,0
9266,0,2,1,0,0
9267,1,0,1,0,0
9268,0,1,1,0,0
9269,1,0,0,0,0
9270,2,2,2,0,0
9271,2,1,1,0,0
9272,2,2,1,0,0
9273,2,0,2,0,0
9274,2,1,1,0,0
9275,0,0,2,1,0
9276,1,0,0,0,0
9277,2,1,2,0,0
9278,2,2,0,0,0
9279,1,2,1,0,0
9280,1,0,2,0,0
9281,2,0,1,0,0
9282,1,1,2,0,0
9283,0,2,2,0,0
9284,1,1,0,0,0
9285,2,2,1,0,0
9286,2,2,0,0,0
9287,0,0,1,1,0
9288,2,0,0,0,0
9289,0,2,2,0,0
9290,0,1,1,0,0
9291,0,1,2,0,0
9292,2,1,1,0,0
9293,0,2,1,0,0
9294,1,2,1,0,0
9295,0,1,2,0,0
9296,0,2,2,0,0
9297,0,1,1,0,0
9298,0,1,0,0,0
9299,2,1,0,0,0
9300,0,1,1,0,0
9301,1,1,1,0,0
9302,1,0,2,0,0
9303,1,1,1,0,0
9304,1,2,2,0,0
9305,1,0,1,0,0
9306,2,2,0,0,0
9307,1,1,1,0,0
9308,0,1,2,0,0
9309,1,2,2,0,0
9310,2,2,1,0,0
9311,0,1,1,0,0
9312,1,0,0,0,0
9313,1,2,0,0,0
9314,1,0,0,0,0
9315,1,1,2,0,0
9316,0,0,2,1,0
9317,2,2,1,0,0
9318,2,2,0,0,0
9319,0,1,0,0,0
9320,1,0,0,0,0
9321,0,2,2,0,0
9322,0,0,0,1,0
9323,0,1,2,0,0
9324,0,2,0,0,0
9325,1,2,1,0,0
9326,0,0,2,1,0
9327,1,0,2,0,0
9328,0,0,0,1,0
9329,2,1,2,0,0
9330,2,0,1,0,0
9331,0,1,2,0,0
9332,2,2,2,0,0
9333,0,0,2,1,0
9334,1,1,1,0,0
9335,0,0,0,1,0
9336,2,1,2,0,0
9337,0,0,1,1,0
9338,1,2,1,0,0
9339,0,2,2,0,0
9340,0,0,0,1,0
9341,2,0,1,0,0
9342,1,0,1,0,0
9343,2,0,1,0,0
9344,0,2,1,0,0
9345,0,1,2,0,0
9346,0,2,0,0,0
9347,2,1,1,0,0
9348,0,2,2,0,0
9349,2,1,2,0,0
9350,1,1,0,0,0
9351,1,2,0,0,0
9352,2,2,0,0,0
9353,1,2,0,0,0
9354,0,1,2,0,0
9355,0,2,1,0,0
9356,2,1,1,0,0
9357,1,0,1,0,0
9358,1,1,2,0,0
9359,2,2,0,0,0
9360,2,1,2,0,0
9361,1,0,0,0,0
9362,0,1,1,0,0
9363,1,1,2,0,0
9364,0,0,0,1,0
9365,1,1,0,0,0
9366,1,1,1,0,0
9367,2,0,0,0,0
9368,0,0,1,1,0
9369,2,2,2,0,0
9370,2,0,2,0,0
9371,1,0,1,0,0
9372,0,0,2,1,0
9373,2,2,0,0,0
9374,1,0,2,0,0
9375,2,0,1,0,0
9376,1,0,1,0,0
9377,0,2,1,0,0
9378,0,1,0,0,0
9379,0,0,0,1,0
9380,0,0,0,1,0
9381,0,2,0,0,0
9382,2,0,0,0,0
9383,1,2,1,0,0
9384,2,1,1,0,0
9385,2,1,2,0,0
9386,1,0,2,0,0
9387,0,2,0,0,0
9388,1,0,1,0,0
9389,0,1,1,0,0
9390,2,2,1,0,0
9391,2,2,1,0,0
9392,0,0,0,1,0
9393,2,1,1,0,0
9394,1,1,0,0,0
9395,2,1,1,0,0
9396,2,0,2,0,0
9397,2,2,1,0,0
9398,0,1,1,0,0
9399,1,2,0,0,0
9400,2,2,1,0,0
9401,2,1,0,0,0
9402,2,1,1,0,0
9403,2,0,2,0,0
9404,0,2,2,0,0
9405,0,0,0,1,0
9406,0,0,1,1,0
9407,2,0,0,0,0
9408,1,0,2,0,0
9409,0,1,2,0,0
9410,1,0,0,0,0
9411,0,1,2,0,0
9412,2,1,1,0,0
9413,1,1,2,0,0
9414,2,1,0,0,0
9415,0,2,0,0,0
9416,2,0,0,0,0
9417,1,2,1,0,0
9418,1,1,2,0,0
9419,2,2,1,0,0
9420,1,2,2,0,0
9421,0,2,2,0,0
9422,1,0,1,0,0
9423,0,0,0,1,0
9424,0,2,0,0,0
9425,2,1,1,0,0
9426,1,1,2,0,0
9427,2,0,1,0,0
9428,1,2,0,0,0
9429,1,0,2,0,0
9430,2,0,2,0,0
9431,0,2,0,0,0
9432,2,2,0,0,0
9433,2,2,0,0,0
9434,0,1,2,0,0
9435,2,0,2,0,0
9436,0,0,0,1,0
9437,1,0,1,0,0
9438,2,2,0,0,0
9439,1,2,1,0,0
9440,1,0,1,0,0
9441,1,0,1,0,0
9442,0,1,1,0,0
9443,2,2,1,0,0
9444,0,0,1,1,0
9445,2,1,2,0,0
9446,1,1,0,0,0
9447,2,1,1,0,0
9448,2,0,2,0,0
9449,1,1,2,0,0
9450,2,1,0,0,0
9451,1,1,2,0,0
9452,1,0,0,0,0
9453,0,0,0,1,0
9454,1,0,0,0,0
9455,0,2,0,0,0
9456,0,0,0,1,0
9457,1,2,2,0,0
9458,1,2,0,0,0
9459,1,2,1,0,0
9460,2,1,1,0,0
9461,0,2,2,0,0
9462,0,1,2,0,0
9463,2,2,1,0,0
9464,1,1,0,0,0
9465,0,1,1,0,0
9466,1,0,2,0,0
9467,2,1,2,0,0
9468,2,2,0,0,0
9469,2,0,0,0,0
9470,2,0,0,0,0
9471,2,1,1,0,0
9472,2,2,2,0,0
9473,0,0,2,1,0
9474,0,1,0,0,0
9475,0,0,2,1,0
9476,0,2,1,0,0
9477,0,1,0,0,0
9478,1,1,0,0,0
9479,2,2,1,0,0
9480,0,2,1,0,0
9481,0,0,0,1,0
9482,2,0,0,0,0
9483,1,1,1,0,0
9484,1,1,0,0,0
9485,1,0,1,0,0
9486,0,2,2,0,0
9487,2,1,1,0,0
9488,0,1,1,0,0
9489,0,0,2,1,0
9490,0,1,2,0,0
9491,2,2,1,0,0
9492,2,0,1,0,0
9493,1,1,1,0,0
9494,2,0,1,0,0
9495,0,0,2,1,0
9496,0,2,2,0,0
9497,0,0,0,1,0
9498,0,0,0,1,0
9499,0,2,2,0,0
9500,1,1,0,0,0
9501,2,0,1,0,0
9502,2,2,0,0,0
9503,2,0,2,0,0
9504,2,2,0,0,0
9505,2,2,2,0,0
9506,2,1,1,0,0
9507,0,2,2,0,0
9508,2,2,0,0,0
9509,0,2,1,0,0
9510,2,2,1,0,0
9511,0,2,2,0,0
9512,1,0,1,0,0
9513,2,2,1,0,0
9514,1,1,2,0,0
9515,2,0,2,0,0
9516,0,2,0,0,0
9517,2,2,1,0,0
9518,2,1,1,0,0
9519,1,0,0,0,0
9520,2,2,1,0,0
9521,2,2,1,0,0
9522,1,2,0,0,0
9523,2,2,0,0,0
9524,1,0,1,0,0
9525,1,0,1,0,0
9526,2,2,1,0,0
9527,0,1,1,0,0
9528,2,2,2,0,0
9529,2,1,2,0,0
9530,1,2,1,0,0
9531,0,1,0,0,0
9532,0,2,0,0,0
9533,2,0,0,0,0
9534,2,1,1,0,0
9535,0,2,2,0,0
9536,0,0,2,1,0
9537,2,0,1,0,0
9538,1,2,2,0,0
9539,0,1,2,0,0
9540,0,1,1,0,0
9541,2,2,2,0,0
9542,1,0,1,0,0
9543,2,2,1,0,0
9544,0,0,0,1,0
9545,2,2,2,0,0
9546,0,2,0,0,0
9547,0,2,0,0,0
9548,2,1,2,0,0
9549,1,1,1,0,0
9550,0,2,2,0,0
9551,1,2,0,0,0
9552,0,2,1,0,0
9553,1,0,2,0,0
9554,2,0,0,0,0
9555,2,1,2,0,0
9556,1,2,2,0,0
9557,1,0,2,0,0
9558,2,0,1,0,0
9559,0,2,0,0,0
9560,0,2,2,0,0
9561,1,2,0,0,0
9562,1,0,1,0,0
9563,1,0,0,0,0
9564,2,1,2,0,0
9565,0,2,2,0,0
9566,0,2,2,0,0
9567,0,0,2,1,0
9568,1,0,0,0,0
9569,0,0,1,1,0
9570,1,0,2,0,0
9571,2,0,0,0,0
9572,2,2,2,0,0
9573,0,1,1,0,0
9574,2,0,2,0,0
9575,2,0,2,0,0
9576,0,0,0,1,0
9577,0,1,2,0,0
9578,0,0,0,1,0
9579,1,0,2,0,0
9580,0,0,0,1,0
9581,2,0,2,0,0
9582,2,0,2,0,0
9583,2,2,0,0,0
9584,2,0,0,0,0
9585,0,0,1,1,0
9586,1,0,2,0,0
9587,1,1,2,0,0
9588,1,2,1,0,0
9589,0,2,0,0,0
9590,0,1,2,0,0
9591,0,1,2,0,0
9592,0,1,1,0,0
9593,0,1,0,0,0
9594,2,2,1,0,0
9595,0,2,2,0,0
9596,1,1,1,0,0
9597,1,1,2,0,0
9598,0,2,2,0,0
9599,0,2,2,0,0
9600,2,1,1,0,0
9601,1,1,0,0,0
9602,0,1,1,0,0
9603,1,1,0,0,0
9604,0,2,2,0,0
9605,0,2,2,0,0
9606,2,0,1,0,0
9607,2,1,2,0,0
9608,0,1,1,0,0
9609,2,0,2,0,0
9610,1,1,0,0,0
9611,1,1,2,0,0
9612,1,2,2,0,0
9613,0,2,0,0,0
9614,1,2,2,0,0
9615,0,0,1,1,0
9616,1,1,2,0,0
9617,1,2,2,0,0
9618,2,0,0,0,0
9619,0,2,2,0,0
9620,0,1,2,0,0
9621,1,2,1,0,0
9622,1,2,0,0,0
9623,0,1,0,0,0
9624,0,2,0,0,0
9625,2,1,1,0,0
9626,0,2,1,0,0
9627,0,1,2,0,0
9628,1,2,1,0,0
9629,2,2,0,0,0
9630,1,0,2,0,0
9631,2,1,2,0,0
9632,2,0,1,0,0
9633,0,1,0,0,0
9634,2,1,0,0,0
9635,1,1,1,0,0
9636,0,2,2,0,0
9637,2,2,0,0,0
9638,2,1,2,0,0
9639,1,1,2,0,0
9640,0,2,0,0,0
9641,0,0,1,1,0
9642,0,1,1,0,0
9643,2,1,0,0,0
9644,1,0,0,0,0
9645,0,2,0,0,0
9646,2,0,0,0,0
9647,2,0,0,0,0
9648,1,1,1,0,0
9649,2,1,2,0,0
9650,1,0,1,0,0
9651,2,1,1,0,0
9652,0,1,1,0,0
9653,2,1,2,0,0
9654,0,0,0,1,0
9655,2,2,2,0,0
9656,1,0,2,0,0
9657,2,1,1,0,0
9658,0,2,0,0,0
9659,0,1,0,0,0
9660,0,1,0,0,0
9661,0,2,2,0,0
9662,1,0,1,0,0
9663,1,0,2,0,0
9664,2,2,0,0,0
9665,0,2,1,0,0
9666,1,0,2,0,0
9667,0,0,0,1,0
9668,0,1,0,0,0
9669,1,2,0,0,0
9670,0,2,1,0,0
9671,2,1,2,0,0
9672,1,2,2,0,0
9673,0,1,1,0,0
9674,2,2,2,0,0
9675,1,0,1,0,0
9676,1,0,2,0,0
9677,0,0,1,1,0
9678,0,1,1,0,0
9679,2,2,1,0,0
9680,1,2,2,0,0
9681,0,0,1,1,0
9682,2,2,2,0,0
9683,0,2,2,0,0
9684,2,2,2,0,0
9685,1,2,2,0,0
9686,2,1,1,0,0
9687,0,2,0,0,0
9688,1,2,0,0,0
9689,2,1,2,0,0
9690,2,1,0,0,0
9691,1,2,2,0,0
9692,1,1,0,0,0
9693,1,1,0,0,0
9694,2,0,1,0,0
9695,2,0,0,0,0
9696,1,1,2,0,0
9697,1,2,2,0,0
9698,2,0,2,0,0
9699,0,0,2,1,0
9700,0,2,1,0,0
9701,1,0,1,0,0
9702,2,0,2,0,0
9703,1,2,0,0,0
9704,1,2,0,0,0
9705,2,0,1,0,0
9706,0,0,1,1,0
9707,0,2,1,0,0
9708,0,2,0,0,0
9709,1,2,1,0,0
9710,2,0,0,0,0
9711,0,2,1,0,0
9712,1,0,2,0,0
9713,0,0,2,1,0
9714,1,0,0,0,0
9715,2,1,1,0,0
9716,1,2,0,0,0
9717,0,1,1,0,0
9718,0,1,2,0,0
9719,0,2,2,0,0
9720,1,2,0,0,0
9721,0,0,1,1,0
9722,0,1,1,0,0
9723,1,0,2,0,0
9724,0,1,2,0,0
9725,0,1,0,0,0
9726,0,2,2,0,0
9727,0,1,0,0,0
9728,2,1,1,0,0
9729,2,0,0,0,0
9730,0,1,0,0,0
9731,0,0,0,1,0
9732,1,1,2,0,0
9733,2,1,0,0,0
9734,1,2,1,0,0
9735,2,0,2,0,0
9736,1,2,2,0,0
9737,2,1,0,0,0
9738,2,2,1,0,0
9739,0,1,0,0,0
9740,1,2,2,0,0
9741,0,1,1,0,0
9742,1,2,1,0,0
9743,1,0,0,0,0
9744,2,1,0,0,0
9745,2,2,2,0,0
9746,0,0,0,1,0
9747,0,0,2,1,0
9748,1,1,2,0,0
9749,1,2,0,0,0
9750,2,2,0,0,0
9751,0,1,2,0,0
9752,1,1,0,0,0
9753,0,1,0,0,0
9754,1,2,2,0,0
9755,0,2,2,0,0
9756,2,0,1,0,0
9757,0,0,1,1,0
9758,0,0,2,1,0
9759,2,1,2,0,0
9760,1,1,0,0,0
9761,1,2,0,0,0
9762,2,0,0,0,0
9763,2,1,1,0,0
9764,2,2,1,0,0
9765,2,2,1,0,0
9766,2,0,2,0,0
9767,1,0,2,0,0
9768,0,0,1,1,0
9769,1,0,2,0,0
9770,2,0,1,0,0
9771,2,1,1,0,0
9772,1,0,0,0,0
9773,2,2,1,0,0
9774,1,0,1,0,0
9775,1,0,0,0,0
9776,2,1,0,0,0
9777,2,0,2,0,0
9778,0,0,2,1,0
9779,1,0,2,0,0
9780,2,0,1,0,0
9781,0,1,2,0,0
9782,1,2,2,0,0
9783,0,2,2,0,0
9784,1,1,0,0,0
9785,0,2,2,0,0
9786,1,0,1,0,0
9787,2,2,0,0,0
9788,0,0,2,1,0
9789,2,0,2,0,0
9790,2,1,0,0,0
9791,0,1,1,0,0
9792,2,1,2,0,0
9793,0,1,0,0,0
9794,0,1,1,0,0
9795,0,2,2,0,0
9796,2,0,2,0,0
9797,0,2,2,0,0
9798,1,0,2,0,0
9799,1,2,2,0,0
9800,1,2,2,0,0
9801,1,0,1,0,0
9802,2,0,0,0,0
9803,0,0,1,1,0
9804,2,2,1,0,0
9805,1,1,0,0,0
9806,1,2,1,0,0
9807,1,2,2,0,0
9808,2,0,0,0,0
9809,2,1,1,0,0
9810,1,0,1,0,0
9811,0,1,2,0,0
9812,2,0,0,0,0
9813,0,2,1,0,0
9814,0,0,0,1,0
9815,0,1,2,0,0
9816,0,2,0,0,0
9817,1,2,0,0,0
9818,0,2,0,0,0
9819,0,0,1,1,0
9820,0,2,2,0,0
9821,2,2,0,0,0
9822,0,0,0,1,0
9823,1,1,0,0,0
9824,2,0,1,0,0
9825,1,2,1,0,0
9826,0,1,2,0,0
9827,2,0,2,0,0
9828,0,2,2,0,0
9829,1,2,0,0,0
9830,0,2,2,0,0
9831,0,0,0,1,0
9832,2,2,2,0,0
9833,2,2,2,0,0
9834,2,0,0,0,0
9835,2,0,0,0,0
9836,0,2,1,0,0
9837,2,0,0,0,0
9838,2,0,1,0,0
9839,0,1,2,0,0
9840,1,1,1,0,0
9841,2,0,2,0,0
9842,0,1,0,0,0
9843,0,1,1,0,0
9844,0,1,2,0,0
9845,2,2,0,0,0
9846,2,0,0,0,0
9847,2,0,0,0,0
9848,0,1,0,0,0
9849,2,0,0,0,0
9850,2,1,2,0,0
9851,0,1,2,0,0
9852,0,0,0,1,0
9853,0,1,0,0,0
9854,0,1,1,0,0
9855,1,1,1,0,0
9856,1,2,0,0,0
9857,0,0,2,1,0
9858,1,0,0,0,0
9859,2,0,2,0,0
9860,2,0,1,0,0
9861,0,0,0,1,0
9862,1,2,2,0,0
9863,2,0,0,0,0
9864,0,0,2,1,0
9865,0,1,1,0,0
9866,1,1,2,0,0
9867,1,2,0,0,0
9868,2,0,0,0,0
9869,0,1,2,0,0
9870,1,0,0,0,0
9871,2,2,1,0,0
9872,2,2,2,0,0
9873,2,2,2,0,0
9874,1,2,2,0,0
9875,0,0,1,1,0
9876,2,1,1,0,0
9877,0,2,2,0,0
9878,1,2,0,0,0
9879,0,0,2,1,0
9880,1,0,1,0,0
9881,2,1,2,0,0
9882,0,1,2,0,0
9883,0,2,0,0,0
9884,1,1,2,0,0
9885,0,0,2,1,0
9886,1,2,1,0,0
9887,0,1,1,0,0
9888,1,1,0,0,0
9889,1,2,1,0,0
9890,1,1,1,0,0
9891,1,1,2,0,0
9892,2,2,2,0,0
9893,1,1,2,0,0
9894,1,1,1,0,0
9895,1,0,0,0,0
9896,0,1,1,0,0
9897,1,0,1,0,0
9898,1,2,1,0,0
9899,1,2,1,0,0
9900,1,1,0,0,0
9901,2,2,0,0,0
9902,0,2,2,0,0
9903,0,2,1,0,0
9904,0,1,1,0,0
9905,2,1,0,0,0
9906,0,1,0,0,0
9907,0,1,0,0,0
9908,0,2,0,0,0
9909,2,1,2,0,0
9910,2,0,2,0,0
9911,2,0,0,0,0
9912,2,1,0,0,0
9913,2,1,1,0,0
9914,0,2,1,0,0
9915,0,2,2,0,0
9916,1,1,1,0,0
9917,1,1,1,0,0
9918,1,0,2,0,0
9919,0,2,2,0,0
9920,1,1,1,0,0
9921,1,0,2,0,0
9922,2,1,0,0,0
9923,1,2,0,0,0
9924,0,0,1,1,0
9925,1,2,0,0,0
9926,0,0,0,1,0
9927,0,1,2,0,0
9928,1,1,1,0,0
9929,0,1,2,0,0
9930,1,2,2,0,0
9931,1,2,0,0,0
9932,1,1,0,0,0
9933,0,1,0,0,0
9934,1,0,2,0,0
9935,0,1,1,0,0
9936,1,1,0,0,0
9937,1,0,2,0,0
9938,0,1,2,0,0
9939,1,0,0,0,0
9940,2,0,1,0,0
9941,2,2,0,0,0
9942,0,1,1,0,0
9943,1,1,1,0,0
9944,0,2,2,0,0
9945,1,1,2,0,0
9946,1,0,1,0,0
9947,1,1,0,0,0
9948,0,0,0,1,0
9949,0,0,0,1,0
9950,2,1,2,0,0
9951,0,2,0,0,0
9952,0,2,0,0,0
9953,0,0,0,1,0
9954,1,2,1,0,0
9955,1,1,0,0,0
9956,2,0,0,0,0
9957,2,0,0,0,0
9958,2,1,1,0,0
9959,0,1,0,0,0
9960,1,1,0,0,0
9961,1,2,0,0,0
9962,0,1,1,0,0
9963,0,0,1,1,0
9964,1,1,0,0,0
9965,2,0,2,0,0
9966,0,2,0,0,0
9967,0,0,0,1,0
9968,0,0,2,1,0
9969,1,2,2,0,0
9970,2,1,1,0,0
9971,1,1,2,0,0
9972,0,0,1,1,0
9973,1,2,2,0,0
9974,1,1,0,0,0
9975,0,0,0,1,0
9976,0,2,1,0,0
9977,1,1,1,0,0
9978,1,0,2,0,0
9979,0,1,2,0,0
9980,2,1,1,0,0
9981,1,1,1,0,0
9982,0,0,2,1,0
9983,0,0,2,1,0
9984,0,1,0,0,0
9985,0,0,1,1,0
9986,1,1,0,0,0
9987,1,0,1,0,0
9988,0,1,1,0,0
9989,2,1,2,0,0
9990,0,1,0,0,0
9991,2,1,1,0,0
9992,2,1,1,0,0
9993,0,1,2,0,0
9994,2,1,1,0,0
9995,0,1,2,0,0
9996,0,1,2,0,0
9997,0,0,1,1,0
9998,1,2,2,0,0
9999,2,0,1,0,0
10000,1,0,2,0,1
10001,2,1,0,1,1
10002,2,1,2,0,1
10003,1,2,0,1,1
10004,2,2,1,1,1
10005,1,1,2,0,1
10006,2,2,0,1,1
10007,1,2,2,1,1
10008,1,2,0,1,1
10009,2,0,2,0,1
10010,2,1,2,0,1
10011,2,0,2,0,1
10012,0,1,0,1,1
10013,1,2,1,1,1
10014,1,0,2,0,1
10015,2,0,1,0,1
10016,1,1,1,0,1
10017,0,1,1,0,1
10018,1,1,2,0,1
10019,0,1,0,1,1
10020,0,0,2,0,1
10021,0,0,1,0,1
10022,2,1,2,0,1
10023,2,1,2,0,1
10024,0,1,2,0,1
10025,2,0,0,1,1
10026,1,1,0,1,1
10027,0,1,1,0,1
10028,2,2,0,1,1
10029,1,1,2,0,1
10030,1,1,2,0,1
10031,2,1,0,1,1
10032,2,2,0,1,1
10033,1,0,2,0,1
10034,2,0,0,1,1
10035,0,0,0,1,1
10036,1,2,0,1,1
10037,1,0,0,1,1
10038,0,1,0,1,1
10039,2,1,2,0,1
10040,1,1,2,0,1
10041,1,2,1,1,1
10042,0,0,1,0,1
10043,1,1,0,1,1
10044,2,2,2,1,1
10045,1,2,0,1,1
10046,1,0,0,1,1
10047,1,0,2,0,1
10048,0,1,1,0,1
10049,2,0,2,0,1
10050,2,2,1,1,1
10051,2,2,2,1,1
10052,0,0,0,1,1
10053,0,2,0,1,1
10054,0,2,2,1,1
10055,0,2,0,1,1
10056,0,1,2,0,1
10057,2,0,0,1,1
10058,0,0,2,0,1
10059,0,2,2,1,1
10060,2,2,0,1,1
10061,2,0,2,0,1
10062,0,2,2,1,1
10063,1,0,0,1,1
10064,1,0,0,1,1
10065,0,0,2,0,1
10066,2,2,2,1,1
10067,2,0,2,0,1
10068,0,2,0,1,1
10069,1,0,1,0,1
10070,1,1,2,0,1
10071,1,2,1,1,1
10072,2,0,1,0,1
10073,2,1,1,0,1
10074,2,2,0,1,1
10075,0,0,1,0,1
10076,1,0,0,1,1
10077,1,1,2,0,1
10078,0,0,1,0,1
10079,2,0,0,1,1
10080,2,1,2,0,1
10081,0,0,2,0,1
10082,1,2,1,1,1
10083,2,0,1,0,1
10084,1,0,2,0,1
10085,1,2,1,1,1
10086,2,2,0,1,1
10087,0,2,0,1,1
10088,1,0,0,1,1
10089,0,0,1,0,1
10090,1,1,1,0,1
10091,0,1,1,0,1
10092,1,1,2,0,1
10093,1,0,0,1,1
10094,0,0,1,0,1
10095,1,2,0,1,1
10096,2,2,0,1,1
10097,0,2,1,1,1
10098,0,1,0,1,1
10099,0,1,2,0,1
10100,2,0,0,1,1
10101,2,2,0,1,1
10102,1,0,2,0,1
10103,2,2,1,1,1
10104,1,2,0,1,1
10105,0,0,2,0,1
10106,0,0,1,0,1
10107,2,2,1,1,1
10108,1,2,0,1,1
10109,2,0,2,0,1
10110,1,1,2,0,1
10111,1,1,2,0,1
10112,0,1,1,0,1
10113,1,1,2,0,1
10114,2,0,0,1,1
10115,1,0,1,0,1
10116,1,2,1,1,1
10117,1,2,2,1,1
10118,0,1,2,0,1
10119,2,0,1,0,1
10120,1,2,0,1,1
10121,1,1,2,0,1
10122,0,2,1,1,1
10123,1,2,2,1,1
10124,0,0,2,0,1
10125,0,1,2,0,1
10126,1,1,0,1,1
10127,2,2,1,1,1
10128,2,1,0,1,1
10129,1,1,0,1,1
10130,2,2,1,1,1
10131,2,0,2,0,1
10132,0,0,1,0,1
10133,2,1,0,1,1
10134,0,2,1,1,1
10135,0,2,1,1,1
10136,2,2,0,1,1
10137,1,0,0,1,1
10138,2,1,1,0,1
10139,0,1,0,1,1
10140,0,2,1,1,1
10141,0,2,1,1,1
10142,2,2,0,1,1
10143,0,2,0,1,1
10144,0,1,2,0,1
10145,0,2,1,1,1
10146,2,0,0,1,1
10147,1,1,1,0,1
10148,2,2,1,1,1
10149,2,0,0,1,1
10150,2,1,1,0,1
10151,0,2,1,1,1
10152,0,2,1,1,1
10153,0,2,0,1,1
10154,2,1,2,0,1
10155,2,0,0,1,1
10156,0,2,2,1,1
10157,0,1,0,1,1
10158,2,2,2,1,1
10159,0,1,2,0,1
10160,1,0,1,0,1
10161,0,1,2,0,1
10162,1,1,1,0,1
10163,1,1,2,0,1
10164,2,1,2,0,1
10165,2,0,2,0,1
10166,1,0,1,0,1
10167,2,1,2,0,1
10168,1,2,1,1,1
10169,1,0,0,1,1
10170,2,2,2,1,1
10171,1,0,0,1,1
10172,1,1,1,0,1
10173,2,0,0,1,1
10174,2,0,1,0,1
10175,0,1,2,0,1
10176,2,0,2,0,1
10177,0,2,1,1,1
10178,1,0,2,0,1
10179,2,2,2,1,1
10180,0,2,2,1,1
10181,2,1,2,0,1
10182,2,2,1,1,1
10183,1,1,2,0,1
10184,0,2,0,1,1
10185,2,2,2,1,1
10186,1,2,0,1,1
10187,1,2,1,1,1
10188,1,1,0,1,1
10189,0,2,2,1,1
10190,2,1,1,0,1
10191,1,0,0,1,1
10192,1,0,2,0,1
10193,1,1,0,1,1
10194,0,1,1,0,1
10195,2,0,0,1,1
